Record,Vendor,Job,Phase,Type,Status,Retention,Paid,InvoiceTotal,TotalPaid,Balance,NetDue,Period,LinkNum,BatchNum,PostingYear,Label
130241,284,180402,0,1,4,0,27.37,27.37,27.37,0,0,7,258859,6116,2018,0
130242,199,180188,0,1,4,0,312,312,312,0,0,7,258860,6116,2018,0
130243,199,180188,0,1,4,0,-221.66,-221.66,-221.66,0,0,7,258861,6116,2018,0
130244,2104,180315,0,1,4,0,162.96,162.96,162.96,0,0,7,258862,6116,2018,0
130245,2104,180315,0,1,4,0,9130,9130,9130,0,0,7,258863,6116,2018,0
130246,2104,180315,0,1,4,0,573,573,573,0,0,7,258864,6116,2018,0
130247,2104,180315,0,1,4,0,2422,2422,2422,0,0,7,258865,6116,2018,0
130248,2104,180315,0,1,4,0,54,54,54,0,0,7,258866,6116,2018,0
130249,2456,180470,0,1,4,0,15366.67,15366.67,15366.67,0,0,7,258867,6116,2018,0
130250,1177,180000,0,1,4,0,4575,4575,4575,0,0,7,258868,6116,2018,0
130251,2420,180470,0,1,4,0,125.95,125.95,125.95,0,0,7,258869,6116,2018,0
130252,2420,180402,0,1,4,0,99.5,99.5,99.5,0,0,7,258870,6116,2018,0
130253,2420,180302,0,1,4,0,99.5,99.5,99.5,0,0,7,258871,6116,2018,0
130254,2420,170359,0,1,4,0,104.5,104.5,104.5,0,0,7,258872,6116,2018,0
130255,2420,180000,0,1,4,0,199,199,199,0,0,7,258873,6116,2018,0
130256,2420,180185,0,1,4,0,99.5,99.5,99.5,0,0,7,258874,6116,2018,0
130257,2420,180437,0,1,4,0,47.77,47.77,47.77,0,0,7,258875,6116,2018,0
130258,2420,180437,0,1,4,0,99.5,99.5,99.5,0,0,7,258876,6116,2018,0
130259,2420,180510,0,1,4,0,47.77,47.77,47.77,0,0,7,258877,6116,2018,0
130260,2420,180510,0,1,4,0,99.5,99.5,99.5,0,0,7,258878,6116,2018,0
130261,2420,170425,0,1,4,0,89.5,89.5,89.5,0,0,7,258879,6116,2018,0
130262,2420,180510,0,1,4,0,75,75,75,0,0,7,258880,6116,2018,0
130263,1174,170771,0,1,4,0,1646.4,1680,1680,0,0,7,258881,6116,2018,0
130264,1174,170771,0,1,4,0,725.2,740,740,0,0,7,258882,6116,2018,0
130265,1174,180452,0,1,4,0,190.12,194,194,0,0,7,258883,6116,2018,0
130266,108,180518,0,1,4,0,362.86,362.86,362.86,0,0,7,258884,6116,2018,0
130267,405,180510,0,1,4,0,161.14,161.14,161.14,0,0,7,258885,6116,2018,0
130268,405,180461,0,1,4,0,3224.53,3224.53,3224.53,0,0,7,258886,6116,2018,0
130269,1194,180315,0,1,4,0,515.05,515.05,515.05,0,0,7,258887,6116,2018,0
130270,590,170425,0,1,4,0,106.98,106.98,106.98,0,0,7,258888,6116,2018,0
130271,590,170425,0,1,4,0,49.56,49.56,49.56,0,0,7,258889,6116,2018,0
130272,590,170359,0,1,4,0,34.99,34.99,34.99,0,0,7,258890,6116,2018,0
130273,1304,180315,0,1,4,0,4276.65,4276.65,4276.65,0,0,7,258891,6116,2018,0
130274,1304,180315,0,1,4,0,36596.44,36596.44,36596.44,0,0,7,258892,6116,2018,0
130275,1487,180000,0,1,4,0,4080.2,4080.2,4080.2,0,0,7,258893,6116,2018,0
130276,77,180470,0,1,4,0,2329.6,2588.44,2588.44,0,0,7,258894,6116,2018,0
130277,77,180000,0,1,4,0,-255.85,-255.85,-255.85,0,0,7,258897,6116,2018,0
130278,77,180437,0,1,4,0,5180.4,5756,5756,0,0,7,258898,6116,2018,0
130279,55,180527,0,1,4,0,796.8,796.8,796.8,0,0,7,258899,6116,2018,0
130280,97,180470,0,1,4,0,104.92,107.06,107.06,0,0,7,258900,6116,2018,0
130281,97,170359,0,1,4,0,25.89,26.42,26.42,0,0,7,258901,6116,2018,0
130282,97,180420,0,1,4,0,22.92,23.39,23.39,0,0,7,258902,6116,2018,0
130283,97,180398,0,1,4,0,36.35,37.09,37.09,0,0,7,258903,6116,2018,0
130284,1742,180394,0,1,4,0,100,100,100,0,0,7,258904,6116,2018,0
130285,1742,180315,0,1,4,0,614,614,614,0,0,7,258905,6116,2018,0
130286,1742,180315,0,1,4,0,2100,2100,2100,0,0,7,258906,6116,2018,0
130287,1742,170771,0,1,4,0,800,800,800,0,0,7,258908,6116,2018,0
130288,1742,170518,0,1,4,0,50,50,50,0,0,7,258909,6116,2018,0
130289,1742,170771,0,1,4,0,880,880,880,0,0,7,258910,6116,2018,0
130290,1742,180185,1,1,4,0,105,105,105,0,0,7,258911,6116,2018,0
130291,1742,180512,0,1,4,0,78,78,78,0,0,7,258912,6116,2018,0
130292,1742,180494,0,1,4,0,75,75,75,0,0,7,258913,6116,2018,0
130293,29,170425,0,1,4,0,3.86,3.9,3.9,0,0,7,258914,6116,2018,0
130294,319,180315,0,1,4,0,440,440,440,0,0,7,258915,6116,2018,0
130295,319,180315,0,1,4,0,79.2,79.2,79.2,0,0,7,258916,6116,2018,0
130296,319,180345,0,1,4,0,121.79,121.79,121.79,0,0,7,258917,6116,2018,0
130297,319,170771,0,1,4,0,487.18,487.18,487.18,0,0,7,258918,6116,2018,0
130298,101,180337,0,1,4,0,695.03,695.03,695.03,0,0,7,258919,6116,2018,0
130299,577,170771,0,1,4,0,1846.94,1846.94,1846.94,0,0,7,258920,6116,2018,0
130300,577,180533,0,1,4,0,698.12,698.12,698.12,0,0,7,258921,6116,2018,0
130301,1772,170425,0,1,4,0,257.76,257.76,257.76,0,0,7,258922,6116,2018,0
130302,1772,180438,0,1,4,0,999.04,999.04,999.04,0,0,7,258923,6116,2018,0
130303,3,180454,0,1,4,0,480.38,485.18,485.18,0,0,7,258924,6117,2018,0
130304,3,180420,0,1,4,0,460.06,464.66,464.66,0,0,7,258925,6117,2018,0
130305,3,180470,0,1,4,0,290.03,292.95,292.95,0,0,7,258926,6118,2018,0
130306,3,180470,0,1,4,0,271.27,274,274,0,0,7,258927,6118,2018,0
130307,3,180000,0,1,4,0,57.81,58.34,58.34,0,0,7,258928,6118,2018,0
130308,3,180000,0,1,4,0,27.57,27.84,27.84,0,0,7,258929,6118,2018,0
130309,3,180000,0,1,4,0,11.05,11.15,11.15,0,0,7,258930,6118,2018,0
130310,3,180000,0,1,4,0,7.64,7.72,7.72,0,0,7,258931,6118,2018,0
130311,3,180527,0,1,4,0,38.3,38.69,38.69,0,0,7,258932,6118,2018,0
130312,3,180185,1,1,4,0,87.23,88.11,88.11,0,0,7,258933,6118,2018,0
130313,3,180527,0,1,4,0,114.91,116.07,116.07,0,0,7,258934,6118,2018,0
130314,3,180452,0,1,4,0,130.6,131.92,131.92,0,0,7,258935,6118,2018,0
130315,3,180438,0,1,4,0,49.61,50.11,50.11,0,0,7,258936,6118,2018,0
130316,3,170425,0,1,4,0,520.67,525.94,525.94,0,0,7,258937,6118,2018,0
130317,3,180437,0,1,4,0,425.03,429.32,429.32,0,0,7,258938,6118,2018,0
130318,1939,180000,0,1,4,0,18000,18000,18000,0,0,7,258939,6119,2018,0
130319,3,170425,0,1,4,0,319.79,323.02,323.02,0,0,7,258940,6118,2018,0
130320,1706,180315,0,1,4,0,2068.2,2068.2,2068.2,0,0,7,258941,6119,2018,0
130321,3,180437,0,1,4,0,252.02,254.5,254.5,0,0,7,258942,6118,2018,0
130322,1706,180000,0,1,4,0,6296.4,6296.4,6296.4,0,0,7,258943,6119,2018,0
130323,1582,180315,0,1,5,1981.84,0,39636.8,0,39636.8,37654.96,7,258944,6119,2018,0
130324,3,170425,0,1,4,0,121.98,123.21,123.21,0,0,7,258945,6118,2018,0
130325,3,170425,0,1,4,0,119.76,120.98,120.98,0,0,7,258946,6118,2018,0
130326,1582,170771,0,1,4,0,46743.13,46743.13,46743.13,0,0,7,258947,6119,2018,0
130327,3,180437,0,1,4,0,9.01,9.1,9.1,0,0,7,258948,6118,2018,0
130328,1582,0,0,1,4,0,17080,17080,17080,0,0,7,258949,6119,2018,0
130329,408,180523,0,1,4,0,4628,4628,4628,0,0,7,258950,6119,2018,0
130330,101,170359,309,1,4,0,781,781,781,0,0,7,258951,6119,2018,0
130331,2059,180548,0,1,4,0,470,470,470,0,0,7,258952,6119,2018,0
130332,4,170359,309,1,4,0,109.83,109.83,109.83,0,0,7,258953,0,2018,0
130333,4,180301,0,1,4,0,45.16,45.16,45.16,0,0,7,258955,0,2018,0
130334,4,180301,0,1,4,0,39.5,39.5,39.5,0,0,7,258957,0,2018,0
130335,4,180452,0,1,4,0,66.28,66.28,66.28,0,0,7,258959,0,2018,0
130336,4,180452,0,1,4,0,68.17,68.17,68.17,0,0,7,258961,0,2018,0
130337,4,180576,0,1,4,0,28.64,28.64,28.64,0,0,7,258963,0,2018,0
130338,4,180576,0,1,4,0,82.19,82.19,82.19,0,0,7,258965,0,2018,0
130339,4,180398,0,1,4,0,51.39,51.39,51.39,0,0,7,258967,0,2018,0
130340,4,180398,0,1,4,0,26.71,26.71,26.71,0,0,7,258969,0,2018,0
130341,4,180185,1,1,4,0,133.22,133.22,133.22,0,0,7,258971,0,2018,0
130342,4,180185,1,1,4,0,69.06,69.06,69.06,0,0,7,258973,0,2018,0
130343,4,180185,1,1,4,0,174.44,174.44,174.44,0,0,7,258975,0,2018,0
130344,4,180185,1,1,4,0,27,27,27,0,0,7,258977,0,2018,0
130345,4,0,0,1,4,0,358.94,358.94,358.94,0,0,7,258979,0,2018,0
130346,4,0,0,1,4,0,-358.94,-358.94,-358.94,0,0,7,258981,0,2018,0
130347,4,180470,0,1,4,0,38.43,38.43,38.43,0,0,7,258983,0,2018,0
130348,4,180470,0,1,4,0,63.97,63.97,63.97,0,0,7,258985,0,2018,0
130349,4,180554,0,1,4,0,21.22,21.22,21.22,0,0,7,258987,0,2018,0
130350,4,180058,107,1,4,0,19.97,19.97,19.97,0,0,7,258989,0,2018,0
130351,4,180058,107,1,4,0,19.97,19.97,19.97,0,0,7,258991,0,2018,0
130352,4,180470,0,1,4,0,472.46,472.46,472.46,0,0,7,258993,0,2018,0
130353,4,180470,0,1,4,0,153.52,153.52,153.52,0,0,7,258995,0,2018,0
130354,4,170359,0,1,4,0,21.9,21.9,21.9,0,0,7,258997,0,2018,0
130355,4,170359,402,1,4,0,26.18,26.18,26.18,0,0,7,258999,0,2018,0
130356,4,170359,0,1,4,0,10.97,10.97,10.97,0,0,7,259001,0,2018,0
130357,4,170359,0,1,4,0,14.86,14.86,14.86,0,0,7,259003,0,2018,0
130358,4,170359,0,1,4,0,28.69,28.69,28.69,0,0,7,259005,0,2018,0
130359,4,180315,0,1,4,0,222.44,222.44,222.44,0,0,7,259007,0,2018,0
130360,4,180315,0,1,4,0,57.21,57.21,57.21,0,0,7,259009,0,2018,0
130361,4,180315,0,1,4,0,237.44,237.44,237.44,0,0,7,259011,0,2018,0
130362,4,180315,0,1,4,0,689.6,689.6,689.6,0,0,7,259013,0,2018,0
130363,4,180315,0,1,4,0,214.24,214.24,214.24,0,0,7,259015,0,2018,0
130364,4,180315,0,1,4,0,71.5,71.5,71.5,0,0,7,259017,0,2018,0
130365,4,180315,0,1,4,0,51.59,51.59,51.59,0,0,7,259019,0,2018,0
130366,556,0,0,1,4,0,143.93,143.93,143.93,0,0,7,259021,6120,2018,0
130367,4,180315,0,1,4,0,21.87,21.87,21.87,0,0,7,259022,0,2018,0
130368,2251,0,0,1,4,0,409.9,409.9,409.9,0,0,7,259024,6120,2018,0
130369,4,180302,0,1,4,0,43.97,43.97,43.97,0,0,7,259025,0,2018,0
130370,2348,0,0,1,5,0,0,511.28,0,511.28,511.28,7,259027,6120,2018,0
130371,4,180302,0,1,4,0,50.44,50.44,50.44,0,0,7,259028,0,2018,0
130372,4,180302,0,1,4,0,38.98,38.98,38.98,0,0,7,259030,0,2018,0
130373,2348,0,0,1,4,0,511.28,511.28,511.28,0,0,7,259032,6120,2018,0
130374,555,0,0,1,4,0,25.24,25.24,25.24,0,0,7,259033,6120,2018,0
130375,4,180000,0,1,4,0,22.46,22.46,22.46,0,0,7,259034,0,2018,0
130376,269,0,0,1,4,0,37.71,37.71,37.71,0,0,7,259036,6120,2018,0
130377,4,180000,0,1,4,0,13.83,13.83,13.83,0,0,7,259037,0,2018,0
130378,1592,0,0,1,4,0,341.94,341.94,341.94,0,0,7,259040,6120,2018,0
130379,5,0,0,1,4,0,68.15,68.15,68.15,0,0,7,259041,6121,2018,0
130380,2325,0,0,1,4,0,2345.14,2345.14,2345.14,0,0,7,259042,5842,2018,0
130381,637,0,0,1,4,0,165.19,165.19,165.19,0,0,7,259043,5842,2018,0
130382,5,0,0,1,4,0,76.85,76.85,76.85,0,0,7,259044,6121,2018,0
130383,381,0,0,1,4,0,50.81,50.81,50.81,0,0,7,259045,5696,2018,0
130384,5,0,0,1,4,0,158.05,158.05,158.05,0,0,7,259046,6121,2018,0
130385,490,0,0,1,4,0,283.72,283.72,283.72,0,0,7,259047,5842,2018,0
130386,21,0,0,1,4,0,21.64,21.64,21.64,0,0,7,259048,5842,2018,0
130387,1391,0,0,1,4,0,6.67,6.67,6.67,0,0,7,259049,5842,2018,0
130388,99,0,0,1,4,0,48.37,48.37,48.37,0,0,7,259050,5842,2018,0
130389,5,0,0,1,4,0,210.25,210.25,210.25,0,0,7,259053,6121,2018,0
130390,5,180369,0,1,4,0,200.1,200.1,200.1,0,0,7,259054,6121,2018,0
130391,5,2018070901,0,1,4,0,62.35,62.35,62.35,0,0,7,259055,6121,2018,0
130392,5,180000,0,1,4,0,42.05,42.05,42.05,0,0,7,259056,6121,2018,0
130393,204,180470,0,1,4,0,113,113,113,0,0,7,259057,6121,2018,0
130394,204,0,0,1,4,0,51,51,51,0,0,7,259058,6121,2018,0
130395,204,2018072601,0,1,4,0,20,20,20,0,0,7,259059,6121,2018,0
130396,204,170771,0,1,4,0,195,195,195,0,0,7,259060,6121,2018,0
130397,204,170425,0,1,4,0,51,51,51,0,0,7,259061,6121,2018,0
130398,204,0,0,1,4,0,20,20,20,0,0,7,259062,6121,2018,0
130399,204,180513,0,1,4,0,39,39,39,0,0,7,259063,6121,2018,0
130400,1274,0,0,1,4,0,223.97,223.97,223.97,0,0,7,259077,0,2018,0
130401,1769,170425,0,1,4,0,44,44,44,0,0,7,259082,0,2018,0
130402,2420,180051,0,1,4,0,99.5,99.5,99.5,0,0,7,259084,6122,2018,0
130403,97,180051,0,1,4,0,33.25,33.93,33.93,0,0,7,259085,6122,2018,0
130404,345,170771,0,1,4,0,19706.9,20109.08,20109.08,0,0,7,259086,6123,2018,0
130405,284,170771,0,1,4,0,73.65,74.39,74.39,0,0,7,259091,6123,2018,0
130406,211,2018072601,0,1,4,0,48.4,48.4,48.4,0,0,7,259092,6123,2018,0
130407,3,180312,0,1,4,0,210.57,212.7,212.7,0,0,7,259093,6123,2018,0
130408,3,180312,0,1,4,0,79.67,80.45,80.45,0,0,7,259094,6123,2018,0
130409,1174,170771,0,1,4,0,987.84,1008,1008,0,0,7,259095,6123,2018,0
130410,1174,170771,0,1,4,0,235.2,240,240,0,0,7,259096,6123,2018,0
130411,1174,170771,0,1,4,0,257.25,262.5,262.5,0,0,7,259097,6123,2018,0
130412,1174,170771,0,1,4,0,216.09,220.5,220.5,0,0,7,259098,6123,2018,0
130413,1174,170771,0,1,4,0,1049.58,1071,1071,0,0,7,259099,6123,2018,0
130414,352,180561,0,1,4,0,93.79,93.79,93.79,0,0,7,259100,6123,2018,0
130415,245,170771,0,1,4,0,474.74,479.54,479.54,0,0,7,259101,6123,2018,0
130416,245,170771,0,1,4,0,566.97,572.7,572.7,0,0,7,259102,6123,2018,0
130417,454,180092,1,1,4,0,228.4,228.4,228.4,0,0,7,259103,6123,2018,0
130418,77,170771,0,1,4,0,367.37,408.19,408.19,0,0,7,259104,6123,2018,0
130419,97,180529,0,1,4,0,93.2,95.1,95.1,0,0,7,259105,6123,2018,0
130420,29,170771,102002,1,4,0,48.25,48.74,48.74,0,0,7,259106,6123,2018,0
130421,1706,170518,0,1,4,0,7703.44,7703.44,7703.44,0,0,7,259107,6124,2018,0
130422,2486,180140,0,1,4,0,389.24,389.24,389.24,0,0,7,259108,6124,2018,0
130423,2868,170425,0,1,4,0,28.81,28.81,28.81,0,0,7,259110,6125,2018,0
130424,2869,2018061602,0,1,4,0,22.38,22.38,22.38,0,0,7,259111,6125,2018,0
130425,1707,2018072601,0,1,4,0,50,50,50,0,0,7,259112,6125,2018,0
130426,2700,170690,901,1,4,0,9240,9240,9240,0,0,7,259113,6126,2018,0
130427,2381,180517,0,1,4,0,7.96,7.96,7.96,0,0,7,259114,6125,2018,0
130428,2540,180530,0,1,4,0,6,6,6,0,0,7,259115,6125,2018,0
130429,1369,180302,0,1,4,0,5.03,5.03,5.03,0,0,7,259116,6125,2018,0
130430,2650,180301,0,1,4,0,58.84,58.84,58.84,0,0,7,259117,6125,2018,0
130431,1130,0,0,1,4,0,54.45,54.45,54.45,0,0,7,259118,6125,2018,0
130432,2067,180301,0,1,4,0,14.71,14.71,14.71,0,0,7,259119,6125,2018,0
130433,2068,170359,0,1,4,0,62.81,62.81,62.81,0,0,7,259121,6125,2018,0
130434,1184,0,0,1,4,0,28.35,28.35,28.35,0,0,7,259123,6127,2018,0
130435,2378,0,0,1,4,0,10.1,10.1,10.1,0,0,7,259124,6127,2018,0
130436,632,180517,0,1,4,0,2745.98,2745.98,2745.98,0,0,7,259125,0,2018,0
130437,1923,180517,0,1,4,0,6470.3,6470.3,6470.3,0,0,7,259127,0,2018,0
130438,4,180529,0,1,4,0,130.78,130.78,130.78,0,0,7,259129,0,2018,0
130439,1218,0,0,1,4,0,4.86,4.86,4.86,0,0,7,259131,0,2018,0
130440,4,180517,0,1,4,0,1728.5,1728.5,1728.5,0,0,7,259133,0,2018,0
130441,2248,180517,0,1,4,0,300,300,300,0,0,7,259135,0,2018,0
130442,4,180315,2,1,4,0,104.1,104.1,104.1,0,0,7,259152,0,2018,0
130443,4,180000,0,1,4,0,137.76,137.76,137.76,0,0,7,259155,0,2018,0
130444,4,0,0,1,4,0,34.62,34.62,34.62,0,0,7,259159,0,2018,0
130445,4,180470,103,1,4,0,11.6,11.6,11.6,0,0,7,259163,0,2018,0
130446,4,170359,0,1,4,0,35.94,35.94,35.94,0,0,7,259167,0,2018,0
130447,4,180529,0,1,4,0,14.97,14.97,14.97,0,0,7,259171,0,2018,0
130448,4,170518,0,1,4,0,65.56,65.56,65.56,0,0,7,259173,0,2018,0
130449,4,180092,0,1,4,0,46.9,46.9,46.9,0,0,7,259175,0,2018,0
130450,4,170771,0,1,4,0,49.18,49.18,49.18,0,0,7,259177,0,2018,0
130451,4,180558,0,1,4,0,46.29,46.29,46.29,0,0,7,259179,0,2018,0
130452,4,180558,0,1,4,0,116.24,116.24,116.24,0,0,7,259181,0,2018,0
130453,4,180558,0,1,4,0,77.63,77.63,77.63,0,0,7,259184,0,2018,0
130454,4,0,0,1,4,0,49.48,49.48,49.48,0,0,7,259186,0,2018,0
130455,4,180092,0,1,4,0,33.65,33.65,33.65,0,0,7,259188,0,2018,0
130456,4,180312,0,1,4,0,10.98,10.98,10.98,0,0,7,259190,0,2018,0
130457,4,180312,0,1,4,0,8.77,8.77,8.77,0,0,7,259192,0,2018,0
130458,4,180312,0,1,4,0,7.67,7.67,7.67,0,0,7,259194,0,2018,0
130459,4,180312,0,1,4,0,20.7,20.7,20.7,0,0,7,259196,0,2018,0
130460,4,180092,0,1,4,0,90.63,90.63,90.63,0,0,7,259199,0,2018,0
130461,4,170771,0,1,4,0,203.79,203.79,203.79,0,0,7,259201,0,2018,0
130462,4,170771,0,1,4,0,145.96,145.96,145.96,0,0,7,259203,0,2018,0
130463,4,170771,0,1,4,0,25.09,25.09,25.09,0,0,7,259205,0,2018,0
130464,4,170771,0,1,4,0,291.4,291.4,291.4,0,0,7,259207,0,2018,0
130465,4,180369,0,1,4,0,123.34,123.34,123.34,0,0,7,259213,0,2018,0
130466,1574,180420,0,1,4,0,4007.3,4007.3,4007.3,0,0,6,259215,6109,2018,0
130467,4,180369,0,1,4,0,51.56,51.56,51.56,0,0,7,259216,0,2018,0
130468,4,180369,1,1,4,0,84.6,84.6,84.6,0,0,7,259218,0,2018,0
130469,4,180369,0,1,4,0,221.84,221.84,221.84,0,0,7,259220,0,2018,0
130470,4,180517,0,1,4,0,-7.58,-7.58,-7.58,0,0,7,259222,0,2018,0
130471,4,180517,0,1,4,0,17.96,17.96,17.96,0,0,7,259224,0,2018,0
130472,4,180517,0,1,4,0,17.99,17.99,17.99,0,0,7,259226,0,2018,0
130473,4,180517,0,1,4,0,81.67,81.67,81.67,0,0,7,259228,0,2018,0
130474,4,180519,0,1,4,0,47.75,47.75,47.75,0,0,7,259230,0,2018,0
130475,4,180519,0,1,4,0,91.31,91.31,91.31,0,0,7,259232,0,2018,0
130476,4,180519,0,1,4,0,4.98,4.98,4.98,0,0,7,259234,0,2018,0
130477,4,180519,0,1,4,0,8.98,8.98,8.98,0,0,7,259236,0,2018,0
130478,4,180519,0,1,4,0,55.66,55.66,55.66,0,0,7,259238,0,2018,0
130479,4,180519,0,1,4,0,144.63,144.63,144.63,0,0,7,259240,0,2018,0
130480,4,180456,0,1,4,0,20.76,20.76,20.76,0,0,7,259242,0,2018,0
130481,4,180450,0,1,4,0,238,238,238,0,0,7,259244,0,2018,0
130482,87,180437,0,1,4,0,5034.35,5034.35,5034.35,0,0,7,259248,0,2018,0
130483,1221,0,0,1,4,0,47.93,47.93,47.93,0,0,7,259250,0,2018,0
130484,1227,171027,0,1,4,0,105.7,105.7,105.7,0,0,7,259252,0,2018,0
130485,1467,0,0,1,4,0,12.67,12.67,12.67,0,0,7,259254,0,2018,0
130486,1275,0,0,1,4,0,65.96,65.96,65.96,0,0,7,259256,0,2018,0
130487,1275,0,0,1,4,0,11.55,11.55,11.55,0,0,7,259263,0,2018,0
130488,1276,180315,0,1,4,0,400,400,400,0,0,7,259265,0,2018,0
130489,1276,180315,0,1,4,0,776.15,776.15,776.15,0,0,7,259267,0,2018,0
130490,4,180513,0,1,4,0,37.09,37.09,37.09,0,0,7,259269,0,2018,0
130491,1224,0,0,1,4,0,86.8,86.8,86.8,0,0,7,259271,0,2018,0
130492,1301,0,0,1,4,0,55.06,55.06,55.06,0,0,7,259273,0,2018,0
130493,4,0,0,1,4,0,54.19,54.19,54.19,0,0,7,259275,0,2018,0
130494,4,180513,0,1,4,0,-9.14,-9.14,-9.14,0,0,7,259277,0,2018,0
130495,1224,0,0,1,4,0,459.43,459.43,459.43,0,0,7,259279,0,2018,0
130496,180,180302,0,1,4,0,120.35,120.35,120.35,0,0,7,259281,0,2018,0
130497,2601,0,0,1,4,0,36.18,36.18,36.18,0,0,7,259283,0,2018,0
130498,2214,0,0,1,4,0,211.92,211.92,211.92,0,0,7,259285,0,2018,0
130499,1301,0,0,1,4,0,34.24,34.24,34.24,0,0,7,259287,0,2018,0
130500,1553,0,0,1,4,0,22,22,22,0,0,7,259290,0,2018,0
130501,2870,180438,0,1,4,0,286.04,286.04,286.04,0,0,7,259292,0,2018,0
130502,1140,180377,0,1,4,0,258,258,258,0,0,7,259294,0,2018,0
130503,108,180518,0,1,4,0,169.55,169.55,169.55,0,0,7,259296,0,2018,0
130504,4,180518,0,1,4,0,103.55,103.55,103.55,0,0,7,259298,0,2018,0
130505,4,180438,0,1,4,0,428.21,428.21,428.21,0,0,7,259300,0,2018,0
130506,2601,0,0,1,4,0,9.17,9.17,9.17,0,0,7,259302,0,2018,0
130507,1255,0,0,1,4,0,5.38,5.38,5.38,0,0,7,259304,0,2018,0
130508,1582,180315,0,1,5,1981.84,0,39636.8,0,39636.8,37654.96,7,259415,6119,2018,0
130509,1582,180315,0,1,4,0,39636.8,39636.8,39636.8,0,0,7,259416,6119,2018,0
130510,4,0,0,1,4,0,81.77,81.77,81.77,0,0,7,259417,0,2018,0
130511,4,180444,0,1,4,0,24.87,24.87,24.87,0,0,7,259419,0,2018,0
130512,4,180450,0,1,4,0,34.52,34.52,34.52,0,0,7,259421,0,2018,0
130513,4,180450,0,1,4,0,31.94,31.94,31.94,0,0,7,259423,0,2018,0
130514,4,180450,0,1,4,0,345.7,345.7,345.7,0,0,7,259425,0,2018,0
130515,4,180517,0,1,4,0,87.91,87.91,87.91,0,0,7,259427,0,2018,0
130516,4,180450,0,1,4,0,98.08,98.08,98.08,0,0,7,259429,0,2018,0
130517,4,170425,0,1,4,0,193.8,193.8,193.8,0,0,7,259431,0,2018,0
130518,4,170425,0,1,4,0,438.93,438.93,438.93,0,0,7,259433,0,2018,0
130519,4,180092,0,1,4,0,92.76,92.76,92.76,0,0,7,259435,0,2018,0
130520,4,180092,1,1,4,0,100.7,100.7,100.7,0,0,7,259437,0,2018,0
130521,4,180530,0,1,4,0,167.91,167.91,167.91,0,0,7,259439,0,2018,0
130522,4,180544,0,1,4,0,581.54,581.54,581.54,0,0,7,259441,0,2018,0
130523,4,180438,0,1,4,0,261.62,261.62,261.62,0,0,7,259443,0,2018,0
130524,4,180573,0,1,4,0,72.61,72.61,72.61,0,0,7,259445,0,2018,0
130525,345,180315,0,1,4,0,981.67,1001.7,1001.7,0,0,7,259447,6128,2018,0
130526,284,180315,0,1,4,0,2884.39,2913.53,2913.53,0,0,7,259448,6128,2018,0
130527,284,180470,0,1,4,0,3861,3900,3900,0,0,7,259449,6128,2018,0
130528,284,180510,0,1,4,0,847.69,856.25,856.25,0,0,7,259450,6128,2018,0
130529,4,170771,0,1,4,0,53.55,53.55,53.55,0,0,7,259451,0,2018,0
130530,284,180430,0,1,4,0,603.9,610,610,0,0,7,259453,6128,2018,0
130531,211,0,0,1,4,0,843.7,843.7,843.7,0,0,7,259454,6128,2018,0
130532,2456,180449,0,1,4,0,170.04,170.04,170.04,0,0,7,259455,6128,2018,0
130533,1166,0,0,1,4,0,155.5,155.5,155.5,0,0,7,259456,6128,2018,0
130534,362,180425,0,1,4,0,48.1,48.1,48.1,0,0,7,259457,6128,2018,0
130535,4,180312,0,1,4,0,157.66,157.66,157.66,0,0,7,259458,0,2018,0
130536,362,170359,409,1,4,0,197.49,197.49,197.49,0,0,7,259460,6128,2018,0
130537,362,170359,409,1,4,0,356.59,356.59,356.59,0,0,7,259461,6128,2018,0
130538,3,180519,0,1,4,0,72.66,73.38,73.38,0,0,7,259462,6128,2018,0
130539,4,180315,2,1,4,0,99.91,99.91,99.91,0,0,7,259463,0,2018,0
130540,4,180315,2,1,4,0,121.55,121.55,121.55,0,0,7,259465,0,2018,0
130541,3,180209,0,1,4,0,19.96,20.16,20.16,0,0,7,259467,6128,2018,0
130542,3,180437,0,1,4,0,659.76,666.42,666.42,0,0,7,259468,6128,2018,0
130543,3,180561,0,1,4,0,269.94,272.65,272.65,0,0,7,259469,6128,2018,0
130544,62,170359,0,1,4,0,314.45,331,331,0,0,7,259470,6128,2018,0
130545,405,180461,0,1,4,0,3212.9,3212.9,3212.9,0,0,7,259471,6128,2018,0
130546,32,180519,0,1,4,0,120.16,121.36,121.36,0,0,7,259472,6128,2018,0
130547,115,180518,1,1,4,0,115,115,115,0,0,7,259473,6128,2018,0
130548,115,2018072301,0,1,5,0,0,55,0,55,55,7,259474,6128,2018,0
130549,115,2018072301,0,1,4,0,146,146,146,0,0,7,259475,6128,2018,0
130550,115,2018072501,0,1,4,0,55,55,55,0,0,7,259476,6128,2018,0
130551,1304,180315,0,1,4,0,697.88,697.88,697.88,0,0,7,259477,6128,2018,0
130552,97,180573,0,1,4,0,139,141.84,141.84,0,0,7,259478,6128,2018,0
130553,97,180539,0,1,4,0,133.14,135.86,135.86,0,0,7,259479,6128,2018,0
130554,97,180487,0,1,4,0,50.74,51.78,51.78,0,0,7,259480,6128,2018,0
