Record,Vendor,Job,Phase,Type,Status,Retention,Paid,InvoiceTotal,TotalPaid,Balance,NetDue,Period,LinkNum,BatchNum,PostingYear,Label
153184,284,190629,0,1,4,0,53.29,54.37,54.37,0,0,12,310728,7478,2019,0
153185,284,190895,0,1,4,0,59.61,60.74,60.74,0,0,12,310729,7478,2019,0
153186,284,190767,0,1,4,0,72.83,74.31,74.31,0,0,12,310730,7478,2019,0
153187,284,190767,2,1,4,0,422.81,431.41,431.41,0,0,12,310731,7478,2019,0
153188,284,190767,0,1,4,0,241.6,246.53,246.53,0,0,12,310732,7478,2019,0
153189,284,190908,0,1,4,0,36.99,37.74,37.74,0,0,12,310733,7478,2019,0
153190,284,190659,0,1,4,0,53.63,54.72,54.72,0,0,12,310734,7478,2019,0
153191,284,190936,0,1,4,0,202.57,206.7,206.7,0,0,12,310735,7478,2019,0
153192,284,190790,0,1,4,0,442.25,451.28,451.28,0,0,12,310736,7478,2019,0
153193,2104,190659,3,1,4,0,416.37,416.37,416.37,0,0,12,310737,7478,2019,0
153194,2456,190884,0,1,4,0,414.88,414.88,414.88,0,0,12,310738,7478,2019,0
153195,2456,190790,0,1,4,0,9721.99,9721.99,9721.99,0,0,12,310739,7478,2019,0
153196,405,190659,0,1,4,0,338.82,338.82,338.82,0,0,12,310740,7478,2019,0
153197,555,0,0,1,4,0,231.61,231.61,231.61,0,0,12,310741,7478,2019,0
153198,555,0,0,1,4,0,323.5,323.5,323.5,0,0,12,310742,7478,2019,0
153199,555,0,0,1,4,0,61.26,61.26,61.26,0,0,12,310743,7478,2019,0
153200,1222,190878,0,1,4,0,1.99,2.01,2.01,0,0,12,310744,7478,2019,0
153201,1222,190878,0,1,4,0,51.4,51.92,51.92,0,0,12,310745,7478,2019,0
153202,77,190478,0,1,4,0,-190.86,-190.86,-190.86,0,0,12,310746,7478,2019,0
153203,77,190767,0,1,4,0,726.35,807.06,807.06,0,0,12,310747,7478,2019,0
153204,77,190767,0,1,4,0,1011.92,1124.36,1124.36,0,0,12,310748,7478,2019,0
153205,97,190884,0,1,4,0,39.84,40.65,40.65,0,0,12,310749,7478,2019,0
153206,1772,190878,0,1,4,0,589,589,589,0,0,12,310750,7478,2019,0
153207,3,190769,0,1,4,0,-313.6,-313.6,-313.6,0,0,12,310751,7479,2019,0
153208,3,190895,0,1,4,0,-113.28,-113.28,-113.28,0,0,12,310753,7479,2019,0
153209,3,190790,0,1,4,0,-299.4,-299.4,-299.4,0,0,12,310754,7479,2019,0
153210,3,190936,0,1,4,0,-99.8,-99.8,-99.8,0,0,12,310755,7479,2019,0
153211,3,190767,0,1,4,0,79.34,80.07,80.07,0,0,12,310756,7479,2019,0
153212,3,190767,0,1,4,0,209.76,211.88,211.88,0,0,12,310757,7479,2019,0
153213,3,190767,0,1,4,0,66.05,66.72,66.72,0,0,12,310759,7479,2019,0
153214,3,190930,0,1,4,0,28.04,28.32,28.32,0,0,12,310760,7479,2019,0
153215,3,190884,0,1,4,0,59.22,59.82,59.82,0,0,12,310761,7479,2019,0
153216,3,190535,112,1,4,0,96.52,97.5,97.5,0,0,12,310762,7479,2019,0
153217,3,190494,0,1,4,0,268.53,271.23,271.23,0,0,12,310763,7479,2019,0
153218,3,190936,0,1,4,0,350.4,353.94,353.94,0,0,12,310764,7479,2019,0
153219,3,190936,0,1,4,0,110.5,111.62,111.62,0,0,12,310765,7479,2019,0
153220,3,190629,0,1,4,0,37.39,37.77,37.77,0,0,12,310766,7479,2019,0
153221,3,190936,0,1,4,0,72.35,73.08,73.08,0,0,12,310767,7479,2019,0
153222,3,190659,3,1,4,0,487.44,492.36,492.36,0,0,12,310768,7479,2019,0
153223,3,190884,0,1,4,0,92.61,93.54,93.54,0,0,12,310769,7479,2019,0
153224,3,190659,3,1,4,0,233.01,235.35,235.35,0,0,12,310770,7479,2019,0
153225,3,190969,0,1,4,0,8.15,8.23,8.23,0,0,12,310771,7479,2019,0
153226,3,190884,0,1,4,0,20.04,20.24,20.24,0,0,12,310772,7479,2019,0
153227,3,190659,0,1,4,0,138.35,139.74,139.74,0,0,12,310773,7479,2019,0
153228,3,190936,0,1,4,0,280.84,283.69,283.69,0,0,12,310774,7479,2019,0
153229,3,190659,0,1,4,0,76.89,77.67,77.67,0,0,12,310775,7479,2019,0
153230,3,190790,0,1,4,0,331.15,334.5,334.5,0,0,12,310777,7479,2019,0
153231,3,190767,0,1,4,0,9.09,9.18,9.18,0,0,12,310778,7479,2019,0
153232,3,190629,0,1,4,0,239.19,241.6,241.6,0,0,12,310780,7479,2019,0
153233,3,190983,0,1,4,0,118.64,119.81,119.81,0,0,12,310781,7479,2019,0
153234,409,0,0,1,4,0,1685,1685,1685,0,0,12,310787,6376,2019,0
153235,1811,0,0,1,4,0,384.8,384.8,384.8,0,0,1,310789,0,2020,0
153236,1218,190932,0,1,4,0,5.44,5.44,5.44,0,0,12,310804,0,2019,0
153237,1491,190932,0,1,4,0,10,10,10,0,0,12,310806,0,2019,0
153238,1553,190932,0,1,4,0,6.13,6.13,6.13,0,0,12,310808,0,2019,0
153239,1218,190932,0,1,4,0,0.25,0.25,0.25,0,0,12,310810,0,2019,0
153240,2965,190629,0,1,4,0,56.61,56.61,56.61,0,0,12,310812,0,2019,0
153241,3031,190875,0,1,4,0,-100,-100,-100,0,0,12,310814,0,2019,0
153242,1923,190950,0,1,4,0,505,505,505,0,0,12,310816,0,2019,0
153243,1491,0,0,1,4,0,9,9,9,0,0,12,310818,0,2019,0
153244,1341,190585,0,1,4,0,15.01,15.01,15.01,0,0,12,310820,0,2019,0
153245,1166,0,0,1,4,0,2.5,2.5,2.5,0,0,12,310822,0,2019,0
153246,1166,0,0,1,4,0,2.99,2.99,2.99,0,0,12,310824,0,2019,0
153247,3154,190883,0,1,4,0,-64.99,-64.99,-64.99,0,0,11,310826,0,2019,0
153248,3154,190883,0,1,4,0,64.99,64.99,64.99,0,0,11,310828,0,2019,0
153249,3166,190490,0,1,4,0,150.42,150.42,150.42,0,0,12,310830,0,2019,0
153250,1166,0,0,1,4,0,3,3,3,0,0,12,310832,0,2019,0
153251,8,190481,0,1,4,0,157.31,157.31,157.31,0,0,12,310834,0,2019,0
153252,1341,190585,0,1,4,0,15.01,15.01,15.01,0,0,12,310836,0,2019,0
153253,1341,190585,0,1,4,0,15.01,15.01,15.01,0,0,12,310838,0,2019,0
153254,1341,190585,0,1,4,0,15.01,15.01,15.01,0,0,12,310840,0,2019,0
153255,1166,190585,0,1,4,0,0.75,0.75,0.75,0,0,12,310842,0,2019,0
153256,1801,0,0,1,4,0,63.36,63.36,63.36,0,0,12,310846,0,2019,0
153257,1227,0,0,1,4,0,65.31,65.31,65.31,0,0,12,310848,0,2019,0
153258,1227,0,0,1,4,0,6.55,6.55,6.55,0,0,12,310850,0,2019,0
153259,1227,0,0,1,4,0,23.98,23.98,23.98,0,0,12,310852,0,2019,0
153260,1224,0,0,1,4,0,212.52,212.52,212.52,0,0,12,310854,0,2019,0
153261,2069,190797,0,1,4,0,47.6,47.6,47.6,0,0,12,310856,0,2019,0
153262,1224,0,0,1,4,0,242.18,242.18,242.18,0,0,12,310858,0,2019,0
153263,1711,0,0,1,4,0,13.22,13.22,13.22,0,0,12,310860,0,2019,0
153264,1618,0,0,1,4,0,189.76,189.76,189.76,0,0,12,310862,0,2019,0
153265,4,0,0,1,4,0,500,500,500,0,0,12,310864,0,2019,0
153266,1301,0,0,1,4,0,5,5,5,0,0,12,310866,0,2019,0
153267,2699,0,0,1,4,0,100,100,100,0,0,12,310868,0,2019,0
153268,1224,0,0,1,4,0,2063.52,2063.52,2063.52,0,0,12,310870,0,2019,0
153269,460,190919,0,1,4,0,384.07,384.07,384.07,0,0,11,310872,7480,2019,0
153270,1301,0,0,1,4,0,13.34,13.34,13.34,0,0,12,310873,0,2019,0
153271,1706,190841,0,1,4,0,162.5,162.5,162.5,0,0,11,310875,7480,2019,0
153272,1196,0,0,1,4,0,30.69,30.69,30.69,0,0,12,310876,0,2019,0
153273,1242,0,0,1,4,0,1200,1200,1200,0,0,12,310878,0,2019,0
153274,1301,0,0,1,4,0,26.49,26.49,26.49,0,0,12,310880,0,2019,0
153275,546,2019120901,0,1,5,0,0,405,0,405,405,12,310882,7480,2019,0
153276,1224,0,0,1,4,0,-52.43,-52.43,-52.43,0,0,12,310883,0,2019,0
153277,546,2019121301,0,1,4,0,349,349,349,0,0,12,310885,7480,2019,0
153278,546,2019112203,0,1,4,0,295,295,295,0,0,12,310886,7480,2019,0
153279,1232,0,0,1,4,0,300,300,300,0,0,12,310887,0,2019,0
153280,546,190670,0,1,4,0,745,745,745,0,0,12,310889,7480,2019,0
153281,546,2019121202,0,1,4,0,390,390,390,0,0,12,310890,7480,2019,0
153282,546,190964,0,1,4,0,695,695,695,0,0,12,310891,7480,2019,0
153283,1233,0,0,1,4,0,57.86,57.86,57.86,0,0,12,310892,0,2019,0
153284,2700,190490,0,1,4,0,28390,28390,28390,0,0,12,310894,7480,2019,0
153285,1582,190490,0,1,4,0,14750,14750,14750,0,0,11,310895,7480,2019,0
153286,4,190932,0,1,4,0,51.94,51.94,51.94,0,0,12,310896,0,2019,0
153287,2486,190919,0,1,4,0,865,865,865,0,0,11,310898,7480,2019,0
153288,1227,0,0,1,4,0,-39.62,-39.62,-39.62,0,0,12,310899,0,2019,0
153289,2603,0,0,1,4,0,16.5,16.5,16.5,0,0,12,310901,0,2019,0
153290,1759,0,0,1,4,0,132.11,132.11,132.11,0,0,12,310903,0,2019,0
153291,546,2019082701,0,1,4,0,405,405,405,0,0,12,310912,7480,2019,0
153292,3167,0,0,1,4,0,187.75,187.75,187.75,0,0,12,310913,0,2019,0
153293,1323,0,0,1,4,0,57.93,57.93,57.93,0,0,12,310915,0,2019,0
153294,1802,0,0,1,4,0,825.23,825.23,825.23,0,0,12,310917,0,2019,0
153295,3168,0,0,1,4,0,805,805,805,0,0,12,310919,0,2019,0
153296,4,0,0,1,4,0,549.4,549.4,549.4,0,0,12,310921,0,2019,0
153297,1227,0,0,1,4,0,70,70,70,0,0,12,310923,0,2019,0
153298,1251,0,0,1,4,0,44.1,44.1,44.1,0,0,12,310925,0,2019,0
153299,1251,0,0,1,4,0,51.7,51.7,51.7,0,0,12,310928,0,2019,0
153300,1242,0,0,1,4,0,50.4,50.4,50.4,0,0,12,310930,0,2019,0
153301,4,0,0,1,4,0,553,553,553,0,0,12,310932,0,2019,0
153302,1227,0,0,1,4,0,58.34,58.34,58.34,0,0,12,310934,0,2019,0
153303,1227,0,0,1,4,0,846.65,846.65,846.65,0,0,12,310936,0,2019,0
153304,2124,0,0,1,4,0,53.45,53.45,53.45,0,0,12,310938,0,2019,0
153305,1637,0,0,1,4,0,13.57,13.57,13.57,0,0,12,310940,0,2019,0
153306,4,0,0,1,4,0,824.65,824.65,824.65,0,0,12,310942,0,2019,0
153307,1208,0,0,1,4,0,7.35,7.35,7.35,0,0,12,310945,0,2019,0
153308,4,0,0,1,4,0,141.9,141.9,141.9,0,0,12,310947,0,2019,0
153309,3168,0,0,1,4,0,836.46,836.46,836.46,0,0,12,310949,0,2019,0
153310,3168,0,0,1,4,0,2509.61,2509.61,2509.61,0,0,12,310952,0,2019,0
153311,3169,190629,0,1,4,0,330,330,330,0,0,12,310954,0,2019,0
153312,4,190932,0,1,4,0,310.13,310.13,310.13,0,0,12,310956,0,2019,0
153313,4,190790,0,1,4,0,27.47,27.47,27.47,0,0,12,310958,0,2019,0
153314,4,190210,0,1,4,0,133.3,133.3,133.3,0,0,12,310960,0,2019,0
153315,4,190210,0,1,4,0,85.73,85.73,85.73,0,0,12,310962,0,2019,0
153316,4,2019121501,0,1,4,0,93.59,93.59,93.59,0,0,12,310964,0,2019,0
153317,4,190952,0,1,4,0,28.4,28.4,28.4,0,0,12,310966,0,2019,0
153318,4,2019121101,0,1,4,0,161.51,161.51,161.51,0,0,12,310968,0,2019,0
153319,4,2019121101,0,1,4,0,17.58,17.58,17.58,0,0,12,310970,0,2019,0
153320,4,2019121101,0,1,4,0,55,55,55,0,0,12,310972,0,2019,0
153321,2700,180897,0,1,4,0,3200,3200,3200,0,0,11,310974,7481,2019,0
153322,4,2019121101,0,1,4,0,52.75,52.75,52.75,0,0,12,310975,0,2019,0
153323,4,190964,0,1,4,0,13.96,13.96,13.96,0,0,12,310977,0,2019,0
153324,4,190964,0,1,4,0,17.94,17.94,17.94,0,0,12,310979,0,2019,0
153325,4,2019121202,0,1,4,0,148.47,148.47,148.47,0,0,12,310981,0,2019,0
153326,1592,0,0,1,4,0,2877.56,2877.56,2877.56,0,0,12,310983,7481,2019,0
153327,4,2019121202,0,1,4,0,10.91,10.91,10.91,0,0,12,310984,0,2019,0
153328,1592,0,0,1,4,0,127.44,127.44,127.44,0,0,12,310986,7481,2019,0
153329,4,2019121202,0,1,4,0,125.17,125.17,125.17,0,0,12,310987,0,2019,0
153330,4,190847,0,1,4,0,18.68,18.68,18.68,0,0,12,310989,0,2019,0
153331,4,190847,0,1,4,0,26.66,26.66,26.66,0,0,12,310991,0,2019,0
153332,4,190983,0,1,4,0,53.21,53.21,53.21,0,0,12,310993,0,2019,0
153333,4,190983,0,1,4,0,77.07,77.07,77.07,0,0,12,310995,0,2019,0
153334,4,190831,0,1,4,0,111.5,111.5,111.5,0,0,12,310997,0,2019,0
153335,2700,190490,0,1,4,0,4250,4250,4250,0,0,12,310999,7481,2019,0
153336,4,190831,0,1,4,0,10.48,10.48,10.48,0,0,12,311000,0,2019,0
153337,4,190831,0,1,4,0,-21.03,-21.03,-21.03,0,0,12,311002,0,2019,0
153338,4,190790,0,1,4,0,39.36,39.36,39.36,0,0,12,311004,0,2019,0
153339,4,190790,0,1,4,0,59.75,59.75,59.75,0,0,12,311006,0,2019,0
153340,4,190790,0,1,4,0,10.99,10.99,10.99,0,0,12,311008,0,2019,0
153341,4,190790,0,1,4,0,18.87,18.87,18.87,0,0,12,311010,0,2019,0
153342,4,190936,0,1,4,0,50.37,50.37,50.37,0,0,12,311012,0,2019,0
153343,4,190936,0,1,4,0,16.47,16.47,16.47,0,0,12,311014,0,2019,0
153344,4,190936,0,1,4,0,24.98,24.98,24.98,0,0,12,311016,0,2019,0
153345,4,190487,0,1,4,0,54.65,54.65,54.65,0,0,12,311018,0,2019,0
153346,4,190487,0,1,4,0,176.06,176.06,176.06,0,0,12,311026,0,2019,0
153347,4,190052,112,1,4,0,6.58,6.58,6.58,0,0,12,311029,0,2019,0
153348,4,190052,112,1,4,0,6.57,6.57,6.57,0,0,12,311031,0,2019,0
153349,4,190002,112,1,4,0,91.6,91.6,91.6,0,0,12,311033,0,2019,0
153350,4,190002,112,1,4,0,68.7,68.7,68.7,0,0,12,311035,0,2019,0
153351,4,190001,112,1,4,0,5.5,5.5,5.5,0,0,12,311037,0,2019,0
153352,3159,190490,0,1,5,0,0,3513,0,3513,3513,12,311039,7481,2019,0
153353,4,190001,112,1,4,0,49.97,49.97,49.97,0,0,12,311040,0,2019,0
153354,4,190852,1,1,4,0,2.94,2.94,2.94,0,0,12,311044,0,2019,0
153355,4,190852,1,1,4,0,36.76,36.76,36.76,0,0,12,311046,0,2019,0
153356,4,190052,112,1,4,0,12.1,12.1,12.1,0,0,12,311048,0,2019,0
153357,4,190052,112,1,4,0,38.78,38.78,38.78,0,0,12,311050,0,2019,0
153358,3159,190974,0,1,4,0,3513,3513,3513,0,0,12,311052,7481,2019,0
153359,4,190691,0,1,4,0,307.84,307.84,307.84,0,0,12,311053,0,2019,0
153360,4,190691,103,1,4,0,679.21,679.21,679.21,0,0,12,311055,0,2019,0
153361,4,190884,0,1,4,0,16.74,16.74,16.74,0,0,12,311060,0,2019,0
153362,4,190884,0,1,4,0,28.97,28.97,28.97,0,0,12,311062,0,2019,0
153363,4,190853,0,1,4,0,15.78,15.78,15.78,0,0,12,311064,0,2019,0
153364,4,190428,0,1,4,0,19.96,19.96,19.96,0,0,12,311067,0,2019,0
153365,4,190852,1,1,4,0,15.08,15.08,15.08,0,0,12,311069,0,2019,0
153366,2951,190758,0,1,1,240,4954.53,5194.53,4954.53,240,0,12,311075,7481,2019,0
153367,2951,190758,0,1,1,397.5,7552.5,7950,7552.5,397.5,0,12,311076,7481,2019,0
153368,4,190942,0,1,4,0,51.11,51.11,51.11,0,0,12,311078,0,2019,0
153369,4,190942,0,1,4,0,3.98,3.98,3.98,0,0,12,311080,0,2019,0
153370,4,190942,0,1,4,0,97.11,97.11,97.11,0,0,12,311083,0,2019,0
153371,4,190490,0,1,4,0,95.23,95.23,95.23,0,0,12,311085,0,2019,0
153372,4,190936,0,1,4,0,32.84,32.84,32.84,0,0,12,311112,0,2019,0
153373,4,190790,0,1,4,0,170.12,170.12,170.12,0,0,12,311120,0,2019,0
153374,4,190659,3,1,4,0,491.67,491.67,491.67,0,0,12,311123,0,2019,0
153375,4,0,0,1,4,0,184.28,184.28,184.28,0,0,12,311126,0,2019,0
153376,4,190949,0,1,4,0,99.41,99.41,99.41,0,0,12,311128,0,2019,0
153377,4,190535,112,1,4,0,68.43,68.43,68.43,0,0,12,311130,0,2019,0
153378,4,190513,0,1,4,0,37.31,37.31,37.31,0,0,12,311132,0,2019,0
153379,4,190736,0,1,4,0,80.06,80.06,80.06,0,0,12,311134,0,2019,0
153380,4,190736,0,1,4,0,65.15,65.15,65.15,0,0,12,311136,0,2019,0
153381,4,190736,0,1,4,0,-38.46,-38.46,-38.46,0,0,12,311138,0,2019,0
153382,4,190806,0,1,4,0,31.74,31.74,31.74,0,0,12,311141,0,2019,0
153383,4,190806,0,1,4,0,66.35,66.35,66.35,0,0,12,311143,0,2019,0
153384,4,190806,0,1,4,0,31.92,31.92,31.92,0,0,12,311145,0,2019,0
153385,4,190797,0,1,4,0,45.47,45.47,45.47,0,0,12,311147,0,2019,0
153386,3170,0,0,1,4,0,44.07,44.07,44.07,0,0,12,311170,0,2019,0
153387,2770,0,0,1,4,0,238.03,238.03,238.03,0,0,12,311172,0,2019,0
153388,2770,0,0,1,4,0,59.51,59.51,59.51,0,0,12,311174,0,2019,0
153389,2427,0,0,1,4,0,16.5,16.5,16.5,0,0,12,311176,0,2019,0
153390,1421,0,0,1,4,0,88.07,88.07,88.07,0,0,12,311178,0,2019,0
153391,3171,0,0,1,4,0,59.57,59.57,59.57,0,0,12,311180,0,2019,0
153392,1290,0,0,1,4,0,25,25,25,0,0,12,311182,0,2019,0
153393,1291,0,0,1,4,0,487.97,487.97,487.97,0,0,12,311184,0,2019,0
153394,2184,0,0,1,4,0,6426.49,6426.49,6426.49,0,0,12,311186,0,2019,0
153395,2184,0,0,1,4,0,5078.66,5078.66,5078.66,0,0,12,311188,0,2019,0
153396,1242,0,0,1,4,0,225,225,225,0,0,12,311190,0,2019,0
153397,1791,190923,0,1,4,0,702.8,702.8,702.8,0,0,12,311192,0,2019,0
153398,4,190210,0,1,4,0,285.9,285.9,285.9,0,0,12,311195,0,2019,0
153399,4,190893,0,1,4,0,357.12,357.12,357.12,0,0,12,311197,0,2019,0
153400,1227,190820,0,1,4,0,88.07,88.07,88.07,0,0,12,311199,0,2019,0
153401,2782,0,0,1,4,0,21.98,21.98,21.98,0,0,12,311214,0,2019,0
153402,17,0,0,1,4,0,672.5,672.5,672.5,0,0,12,311216,7482,2019,0
153403,2653,190481,0,1,4,0,-30,-30,-30,0,0,12,311217,7482,2019,0
153404,4,190210,0,1,4,0,468.83,468.83,468.83,0,0,12,311218,0,2019,0
153405,345,190052,112,1,4,0,26.13,26.66,26.66,0,0,12,311220,7482,2019,0
153406,284,190490,0,1,4,0,512.29,522.65,522.65,0,0,12,311221,7482,2019,0
153407,2711,0,0,1,4,0,133,133,133,0,0,12,311222,7482,2019,0
153408,4,190908,0,1,4,0,31.39,31.39,31.39,0,0,12,311223,0,2019,0
153409,4,190908,0,1,4,0,16.75,16.75,16.75,0,0,12,311225,0,2019,0
153410,4,190052,112,1,4,0,31.44,31.44,31.44,0,0,12,311227,0,2019,0
153411,2456,190691,0,1,4,0,18826.97,18826.97,18826.97,0,0,12,311229,7482,2019,0
153412,2420,190957,0,1,4,0,77.64,77.64,77.64,0,0,12,311230,7482,2019,0
153413,1174,190767,0,1,4,0,49.39,50.4,50.4,0,0,12,311231,7482,2019,0
153414,1174,190629,0,1,4,0,115.25,117.6,117.6,0,0,12,311232,7482,2019,0
153415,1265,190903,0,1,4,0,145.22,145.22,145.22,0,0,12,311233,7482,2019,0
153416,4,2019112902,0,1,4,0,178.69,178.69,178.69,0,0,12,311234,0,2019,0
153417,1194,190957,0,1,4,0,286,286,286,0,0,12,311236,7482,2019,0
153418,1194,190481,0,1,4,0,75.96,75.96,75.96,0,0,12,311237,7482,2019,0
153419,3087,190490,0,1,4,0,318.76,318.76,318.76,0,0,1,311238,7482,2020,0
153420,590,190844,0,1,4,0,29.99,29.99,29.99,0,0,12,311239,7482,2019,0
153421,590,190844,0,1,4,0,104.95,104.95,104.95,0,0,12,311240,7482,2019,0
153422,590,190844,0,1,4,0,65.14,65.14,65.14,0,0,12,311241,7482,2019,0
153423,4,0,0,1,4,0,218.9,218.9,218.9,0,0,12,311242,0,2019,0
153424,1487,190490,0,1,4,0,21905.5,21905.5,21905.5,0,0,12,311244,7482,2019,0
153425,77,190957,0,1,4,0,1921,2134.45,2134.45,0,0,12,311246,7482,2019,0
153426,4,190487,0,1,4,0,615.31,615.31,615.31,0,0,12,311247,0,2019,0
153427,4,2019122201,0,1,4,0,431.1,431.1,431.1,0,0,12,311249,0,2019,0
153428,4,0,0,1,4,0,219.09,219.09,219.09,0,0,12,311251,0,2019,0
153429,97,190904,0,1,4,0,60.15,61.38,61.38,0,0,12,311253,7482,2019,0
153430,97,190873,0,1,4,0,128.19,130.74,130.74,0,0,12,311254,7482,2019,0
153431,97,190905,0,1,4,0,33.34,34.02,34.02,0,0,12,311255,7482,2019,0
153432,4,190513,0,1,4,0,125.54,125.54,125.54,0,0,12,311256,0,2019,0
153433,97,190465,603,1,4,0,28.59,29.16,29.16,0,0,12,311258,7482,2019,0
153434,97,190951,0,1,4,0,25.24,25.71,25.71,0,0,12,311259,7482,2019,0
153435,97,190951,0,1,4,0,1.58,1.6,1.6,0,0,12,311260,7482,2019,0
153436,4,190767,0,1,4,0,86.08,86.08,86.08,0,0,12,311261,0,2019,0
153437,97,190951,0,1,4,0,127.65,130.17,130.17,0,0,12,311263,7482,2019,0
153438,97,190951,0,1,4,0,64.72,66.04,66.04,0,0,12,311264,7482,2019,0
153439,4,190767,0,1,4,0,128.97,128.97,128.97,0,0,12,311265,0,2019,0
153440,4,190927,0,1,4,0,163.23,163.23,163.23,0,0,12,311267,0,2019,0
153441,97,190937,0,1,4,0,43.37,44.24,44.24,0,0,12,311269,7482,2019,0
153442,97,190952,0,1,4,0,57.41,58.55,58.55,0,0,12,311270,7482,2019,0
153443,97,190629,0,1,4,0,61.96,63.17,63.17,0,0,12,311271,7482,2019,0
153444,4,190790,103,1,4,0,15.48,15.48,15.48,0,0,12,311272,0,2019,0
153445,97,190904,0,1,4,0,33.34,34.02,34.02,0,0,12,311274,7482,2019,0
153446,97,190984,0,1,4,0,89.57,91.4,91.4,0,0,12,311275,7482,2019,0
153447,1742,190481,0,1,4,0,307.5,307.5,307.5,0,0,12,311276,7482,2019,0
153448,1742,190481,0,1,4,0,125,125,125,0,0,12,311277,7482,2019,0
153449,2131,190896,0,1,4,0,13.2,13.2,13.2,0,0,12,311278,7482,2019,0
153450,2131,190903,0,1,4,0,79.19,79.19,79.19,0,0,12,311279,7482,2019,0
153451,29,190767,0,1,4,0,117.32,118.51,118.51,0,0,12,311280,7482,2019,0
153452,29,0,0,1,4,0,36.08,36.44,36.44,0,0,12,311281,7482,2019,0
153453,29,190767,0,1,4,0,55.87,56.43,56.43,0,0,12,311282,7482,2019,0
153454,319,190629,0,1,4,0,137.79,137.79,137.79,0,0,12,311283,7482,2019,0
153455,2042,2019121801,0,1,4,0,285,285,285,0,0,12,311284,7482,2019,0
153456,2042,2019121801,0,1,4,0,285,285,285,0,0,12,311285,7482,2019,0
153457,2042,2019122202,0,1,4,0,645,645,645,0,0,12,311286,7482,2019,0
153458,4,190465,603,1,4,0,187.13,187.13,187.13,0,0,12,311287,0,2019,0
153459,2042,2019122002,0,1,4,0,420,420,420,0,0,12,311289,7482,2019,0
153460,4,190487,13,1,4,0,69.04,69.04,69.04,0,0,12,311290,0,2019,0
153461,4,190494,0,1,4,0,59.7,59.7,59.7,0,0,12,311292,0,2019,0
153462,28,190487,0,1,5,0,0,-2374.46,0,23744600,-2374.46,12,311294,7482,2019,1
153463,345,190936,0,1,4,0,42.98,43.86,43.86,0,0,12,311295,7482,2019,0
153464,4,190844,0,1,4,0,182.91,182.91,182.91,0,0,12,311296,0,2019,0
153465,211,190831,0,1,4,0,293.75,293.75,293.75,0,0,12,311298,7482,2019,0
153466,2104,190691,103,1,4,0,72.97,72.97,72.97,0,0,12,311299,7482,2019,0
153467,2456,190790,0,1,4,0,1262,1262,1262,0,0,12,311300,7482,2019,0
153468,1276,190691,0,1,4,0,1158.45,1158.45,1158.45,0,0,12,311301,7482,2019,0
153469,245,190691,0,1,4,0,129.63,130.94,130.94,0,0,12,311302,7482,2019,0
153470,2002,190210,0,1,4,0,3334.93,3334.93,3334.93,0,0,12,311303,7482,2019,0
153471,1487,190691,0,1,4,0,12485.34,12485.34,12485.34,0,0,12,311304,7482,2019,0
153472,55,190487,101,1,4,0,152.38,152.38,152.38,0,0,12,311305,7482,2019,0
153473,28,190487,0,1,4,0,263.89,263.89,263.89,0,0,12,311306,7482,2019,0
153474,4,190923,0,1,4,0,39.96,39.96,39.96,0,0,12,311307,0,2019,0
153475,4,190923,0,1,4,0,114.9,114.9,114.9,0,0,12,311309,0,2019,0
153476,4,190936,0,1,4,0,201.8,201.8,201.8,0,0,12,311311,0,2019,0
153477,4,190936,0,1,4,0,139.97,139.97,139.97,0,0,12,311313,0,2019,0
153478,4,190964,0,1,4,0,13.98,13.98,13.98,0,0,12,311315,0,2019,0
153479,4,190077,112,1,4,0,39.9,39.9,39.9,0,0,12,311317,0,2019,0
153480,4,190077,112,1,4,0,15.96,15.96,15.96,0,0,12,311319,0,2019,0
153481,4,190210,0,1,4,0,218,218,218,0,0,12,311321,0,2019,0
153482,1213,0,0,1,4,0,8119.8,8119.8,8119.8,0,0,12,311325,0,2019,0
153483,269,0,0,1,4,0,283.05,283.05,283.05,0,0,12,311328,7483,2019,0
153484,546,190954,0,1,4,0,295,295,295,0,0,12,311329,7483,2019,0
153485,546,190954,0,1,4,0,475,475,475,0,0,12,311330,7483,2019,0
153486,2700,190932,0,1,1,1230,23370,24600,23370,1230,0,12,311331,7483,2019,0
153487,2986,190812,0,1,4,0,500,500,500,0,0,12,311332,7483,2019,0
153488,2986,190736,0,1,4,0,5143,5143,5143,0,0,12,311333,7483,2019,0
153489,2986,190806,0,1,4,0,27390,27390,27390,0,0,12,311334,7483,2019,0
153490,2486,2019121601,0,1,4,0,485.95,485.95,485.95,0,0,12,311335,7483,2019,0
153491,2486,190932,601,1,4,0,645.95,645.95,645.95,0,0,12,311336,7483,2019,0
153492,2486,2019122006,0,1,5,0,0,575.5,0,575.5,575.5,12,311337,7483,2019,0
153493,454,190585,0,1,4,0,236.57,236.57,236.57,0,0,12,311338,7483,2019,0
153494,3,2019122007,0,1,4,0,-118.9,-118.9,-118.9,0,0,12,311340,7484,2019,0
153495,3,190951,0,1,4,0,48.39,48.86,48.86,0,0,12,311341,7484,2019,0
153496,3,0,0,1,4,0,130.41,131.61,131.61,0,0,12,311342,7484,2019,0
153497,3,190969,0,1,4,0,40.43,40.84,40.84,0,0,12,311347,7484,2019,0
